CentersTrue	CountsTrue	CountsSynth
0.785457809694794	0.000190938078781051	0
0.79443447037702	0.000143203559085788	0
0.803411131059246	0.000114562847268631	0
0.812387791741472	5.72814236343154e-05	0
0.821364452423698	0.000171844270902946	0
0.830341113105925	0.000286407118171577	0
0.839317773788151	0.000343688541805892	0
0.848294434470377	0.000400969965440208	0
0.857271095152603	0.000458251389074523	0
0.866247755834829	0.000400969965440208	0
0.875224416517056	0.000343688541805892	2.60583603037362e-05
0.884201077199282	0.000458251389074523	5.21167206074725e-05
0.893177737881508	0.000515532812708838	0.000104233441214945
0.902154398563734	0.000572814236343154	0.000130291801518681
0.91113105924596	0.000630095659977469	0.000182408522126154
0.920107719928187	0.000687377083611784	0.00020846688242989
0.929084380610413	0.000572814236343154	0.000312700323644835
0.938061041292639	0.000458251389074523	0.000364817044252307
0.947037701974865	0.000458251389074523	0.000469050485467252
0.956014362657091	0.000515532812708838	0.000547225566378461
0.964991023339318	0.000572814236343154	0.000521167206074725
0.973967684021544	0.000916502778149046	0.000677517367897142
0.98294434470377	0.00120290989632062	0.000807809169415824
0.991921005385996	0.0014893170144922	0.00104233441214945
1.00089766606822	0.00189028697993241	0.0012247429342756
1.00987432675045	0.00229125694537262	0.00166773505943912
1.01885098743268	0.0029786340289844	0.00284036127310725
1.0278276481149	0.00463979531437955	0.00409116256768659
1.03680430879713	0.00555629809252859	0.00622794811259296
1.04578096947935	0.00698833368338648	0.00826050021628439
1.05475763016158	0.00962327917056498	0.0105275775627094
1.06373429084381	0.0114562847268631	0.0134200555564242
1.07271095152603	0.0132320088595269	0.0158695414249754
1.08168761220826	0.0164970500066828	0.0181626771317042
1.09066427289048	0.0195902468829359	0.0194395367865872
1.09964093357271	0.0227407251828232	0.02134179708876
1.10861759425494	0.0281251790044489	0.0229574154275916
1.11759425493716	0.0308174059152617	0.0235567577145776
1.12657091561939	0.0349416684169324	0.024703325567942
1.13554757630162	0.0371756439386707	0.0262668271861661
1.14452423698384	0.0390659309186031	0.0291332468195771
1.15350089766607	0.0395814637313119	0.0318433162911657
1.16247755834829	0.0425600977602963	0.0341625103581982
1.17145421903052	0.0424455349130277	0.0380191476831512
1.18043087971275	0.0441066961984228	0.0397911161838052
1.18940754039497	0.0438202890802513	0.0413285594417257
1.1983842010772	0.0433047562675424	0.041693376485978
1.20736086175943	0.0407270922039982	0.0403904584707912
1.21633752244165	0.0389513680713345	0.0405468086326136
1.22531418312388	0.0359154526187157	0.0374719221167727
1.2342908438061	0.0339106027915147	0.0356217785352074
1.24326750448833	0.0292708074771352	0.0325729503796703
1.25224416517056	0.0269222691081282	0.0294198887829182
1.26122082585278	0.0244591678918527	0.0277521537234791
1.27019748653501	0.0223970366410173	0.0254329596564466
1.27917414721724	0.0195329654593015	0.0240258082000448
1.28815080789946	0.0186164626811525	0.0219932560963534
1.29712746858169	0.0158669543467054	0.02134179708876
1.30610412926391	0.0130028831649896	0.0197782954705358
1.31508078994614	0.0103106562541768	0.0177718017271481
1.32405745062837	0.00870677639241594	0.0152962574982932
1.33303411131059	0.00675920798884921	0.0134461139167279
1.34201077199282	0.0059572680579688	0.0120389624603261
1.35098743267504	0.00492620243255112	0.00992823527572351
1.35996409335727	0.00412426250167071	0.00867743398114417
1.3689407540395	0.00309319687625303	0.00763509956899472
1.37791741472172	0.00280678975808145	0.00646247335532659
1.38689407540395	0.00252038263990988	0.00552437238439208
1.39587073608618	0.00257766406354419	0.00476867993558373
1.4048473967684	0.00257766406354419	0.00422145436920527
1.41382405745063	0.00252038263990988	0.0035960537219156
1.42280071813285	0.00217669409810398	0.00286641963341099
1.43177737881508	0.00206213125083535	0.00239736914794373
1.44075403949731	0.00160387986176083	0.00200649374338769
1.44973070017953	0.00137475416722357	0.00171985178004659
1.45870736086176	0.000973784201783361	0.0015113848976167
1.46768402154399	0.000916502778149046	0.00156350161822417
1.47666068222621	0.000572814236343154	0.0015113848976167
1.48563734290844	0.000630095659977469	0.0015113848976167
1.49461400359066	0.000687377083611784	0.00143320981670549
1.50359066427289	0.0007446585072461	0.00125080129457934
1.51256732495512	0.000801939930880415	0.00117262621366813
1.52154398563734	0.0007446585072461	0.000859925890023296
1.53052064631957	0.000687377083611784	0.000729634088504615
1.53949730700179	0.000515532812708838	0.000521167206074725
1.54847396768402	0.000572814236343154	0.000442992125163516
1.55745062836625	0.000572814236343154	0.000495108845770989
1.56642728904847	0.000572814236343154	0.000338758683948571
1.5754039497307	0.000515532812708838	0.000364817044252307
1.58438061041293	0.0007446585072461	0.000442992125163516
1.59335727109515	0.000687377083611784	0.000495108845770989
1.60233393177738	0.000572814236343154	0.000521167206074725
1.6113105924596	0.000515532812708838	0.000442992125163516
1.62028725314183	0.000572814236343154	0.000495108845770989
1.62926391382406	0.000458251389074523	0.00041693376485978
1.63824057450628	0.000458251389074523	0.000364817044252307
1.64721723518851	0.000458251389074523	0.000312700323644835
1.65619389587074	0.000458251389074523	0.000260583603037362
1.66517055655296	0.000458251389074523	0.000260583603037362
1.67414721723519	0.000343688541805892	0.000286641963341099
1.68312387791741	0.000343688541805892	0.000364817044252307
1.69210053859964	0.000515532812708838	0.000338758683948571
1.70107719928187	0.000572814236343154	0.000312700323644835
1.71005385996409	0.000572814236343154	0.000312700323644835
1.71903052064632	0.000687377083611784	0.000338758683948571
1.72800718132855	0.000687377083611784	0.000312700323644835
1.73698384201077	0.000572814236343154	0.000234525242733626
1.745960502693	0.000515532812708838	0.000286641963341099
1.75493716337522	0.000400969965440208	0.000312700323644835
1.76391382405745	0.000229125694537262	0.000286641963341099
1.77289048473968	0.000229125694537262	0.000312700323644835
1.7818671454219	0.000114562847268631	0.000260583603037362
1.79084380610413	0.000114562847268631	0.000260583603037362
1.79982046678636	0.000171844270902946	0.00020846688242989
1.80879712746858	0.000400969965440208	0.000182408522126154
1.81777378815081	0.000458251389074523	0.00020846688242989
1.82675044883303	0.000515532812708838	0.000182408522126154
1.83572710951526	0.000458251389074523	0.000182408522126154
1.84470377019749	0.000400969965440208	0.000234525242733626
1.85368043087971	0.000286407118171577	0.000234525242733626
1.86265709156194	0.000229125694537262	0.00020846688242989
1.87163375224417	0.000229125694537262	0.000156350161822417
1.88061041292639	0.000400969965440208	0.000130291801518681
1.88958707360862	0.000515532812708838	0.000130291801518681
1.89856373429084	0.000515532812708838	7.81750809112087e-05
1.90754039497307	0.000458251389074523	0.000104233441214945
1.9165170556553	0.000400969965440208	0.000104233441214945
1.92549371633752	0.000286407118171577	0.000156350161822417
1.93447037701975	0.000400969965440208	0.000156350161822417
1.94344703770197	0.000400969965440208	0.000156350161822417
1.9524236983842	0.000515532812708838	0.000234525242733626
1.96140035906643	0.000515532812708838	0.000182408522126154
1.97037701974865	0.000458251389074523	0.000182408522126154
1.97935368043088	0.000229125694537262	0.000156350161822417
1.98833034111311	0.000229125694537262	0.000156350161822417
1.99730700179533	0.000171844270902946	0.000156350161822417
2.00628366247756	0.000171844270902946	0.000130291801518681
2.01526032315978	0.000171844270902946	0.000156350161822417
2.02423698384201	0.000286407118171577	0.000182408522126154
2.03321364452424	0.000286407118171577	0.000156350161822417
2.04219030520646	0.000400969965440208	0.00020846688242989
2.05116696588869	0.000458251389074523	0.000182408522126154
2.06014362657092	0.000515532812708838	0.000130291801518681
2.06912028725314	0.000515532812708838	0.000130291801518681
2.07809694793537	0.000400969965440208	0.000104233441214945
2.08707360861759	0.000229125694537262	0.000104233441214945
2.09605026929982	0.000171844270902946	2.60583603037362e-05
2.10502692998205	0.000171844270902946	2.60583603037362e-05
2.11400359066427	5.72814236343154e-05	7.81750809112087e-05
2.1229802513465	5.72814236343154e-05	7.81750809112087e-05
2.13195691202873	0.000114562847268631	7.81750809112087e-05
2.14093357271095	0.000171844270902946	7.81750809112087e-05
2.14991023339318	0.000171844270902946	7.81750809112087e-05
2.1588868940754	0.000229125694537262	7.81750809112087e-05
2.16786355475763	0.000343688541805892	2.60583603037362e-05
2.17684021543986	0.000400969965440208	2.60583603037362e-05
2.18581687612208	0.000630095659977469	2.60583603037362e-05
2.19479353680431	0.000630095659977469	5.21167206074725e-05
2.20377019748653	0.000630095659977469	0.000104233441214945
2.21274685816876	0.000572814236343154	0.000104233441214945
2.22172351885099	0.000458251389074523	0.000104233441214945
2.23070017953321	0.000171844270902946	7.81750809112087e-05
2.23967684021544	0.000114562847268631	7.81750809112087e-05
2.24865350089767	0.000114562847268631	5.21167206074725e-05
2.25763016157989	0.000229125694537262	0
2.26660682226212	0.000343688541805892	0
2.27558348294434	0.000400969965440208	2.60583603037362e-05
2.28456014362657	0.000515532812708838	2.60583603037362e-05
2.2935368043088	0.000572814236343154	2.60583603037362e-05
2.30251346499102	0.000458251389074523	2.60583603037362e-05
2.31149012567325	0.000343688541805892	2.60583603037362e-05
2.32046678635548	0.000400969965440208	2.60583603037362e-05
2.3294434470377	0.000343688541805892	0
2.33842010771993	0.000286407118171577	2.60583603037362e-05
2.34739676840215	0.000229125694537262	5.21167206074725e-05
2.35637342908438	0.000286407118171577	7.81750809112087e-05
2.36535008976661	0.000171844270902946	0.000104233441214945
2.37432675044883	0.000114562847268631	0.000156350161822417
2.38330341113106	5.72814236343154e-05	0.000182408522126154
2.39228007181329	0.000114562847268631	0.000182408522126154
2.40125673249551	5.72814236343154e-05	0.000182408522126154
2.41023339317774	0.000114562847268631	0.000156350161822417
2.41921005385996	0.000114562847268631	0.000156350161822417
2.42818671454219	0.000114562847268631	0.000104233441214945
2.43716337522442	0.000114562847268631	7.81750809112087e-05
2.44614003590664	0.000114562847268631	5.21167206074725e-05
2.45511669658887	0.000114562847268631	2.60583603037362e-05
2.4640933572711	0.000114562847268631	2.60583603037362e-05
2.47307001795332	0.000114562847268631	2.60583603037362e-05
2.48204667863555	5.72814236343154e-05	2.60583603037362e-05
2.49102333931777	0.000114562847268631	2.60583603037362e-05
2.5	5.72814236343154e-05	5.21167206074725e-05
2.50897666068223	5.72814236343154e-05	7.81750809112087e-05
2.51795332136445	0.000171844270902946	7.81750809112087e-05
2.52692998204668	0.000171844270902946	5.21167206074725e-05
2.5359066427289	0.000171844270902946	7.81750809112087e-05
2.54488330341113	0.000171844270902946	0.000104233441214945
2.55385996409336	0.000171844270902946	7.81750809112087e-05
2.56283662477558	5.72814236343154e-05	5.21167206074725e-05
2.57181328545781	5.72814236343154e-05	7.81750809112087e-05
2.58078994614004	0	0.000104233441214945
2.58976660682226	0	0.000130291801518681
2.59874326750449	5.72814236343154e-05	0.000130291801518681
2.60771992818671	5.72814236343154e-05	0.000156350161822417
2.61669658886894	0.000171844270902946	0.000156350161822417
2.62567324955117	0.000171844270902946	0.000130291801518681
2.63464991023339	0.000171844270902946	0.000104233441214945
2.64362657091562	0.000114562847268631	5.21167206074725e-05
2.65260323159785	0.000114562847268631	2.60583603037362e-05
2.66157989228007	0	2.60583603037362e-05
2.6705565529623	0	2.60583603037362e-05
2.67953321364452	5.72814236343154e-05	2.60583603037362e-05
2.68850987432675	0.000114562847268631	2.60583603037362e-05
2.69748653500898	0.000114562847268631	0.000104233441214945
2.7064631956912	0.000171844270902946	0.000104233441214945
2.71543985637343	0.000171844270902946	0.000104233441214945
2.72441651705566	0.000114562847268631	0.000156350161822417
2.73339317773788	0.000114562847268631	0.000182408522126154
2.74236983842011	0.000114562847268631	0.00020846688242989
2.75134649910233	0.000114562847268631	0.000156350161822417
2.76032315978456	0.000114562847268631	0.000182408522126154
2.76929982046679	0.000171844270902946	0.000182408522126154
2.77827648114901	0.000114562847268631	0.000130291801518681
2.78725314183124	0.000171844270902946	0.000130291801518681
2.79622980251346	0.000171844270902946	0.000130291801518681
2.80520646319569	0.000171844270902946	0.000104233441214945
2.81418312387792	0.000229125694537262	7.81750809112087e-05
2.82315978456014	0.000286407118171577	5.21167206074725e-05
2.83213644524237	0.000229125694537262	5.21167206074725e-05
2.8411131059246	0.000229125694537262	2.60583603037362e-05
2.85008976660682	0.000286407118171577	0
2.85906642728905	0.000229125694537262	0
2.86804308797127	0.000171844270902946	2.60583603037362e-05
2.8770197486535	0.000286407118171577	5.21167206074725e-05
2.88599640933573	0.000229125694537262	7.81750809112087e-05
2.89497307001795	0.000229125694537262	7.81750809112087e-05
2.90394973070018	0.000171844270902946	0.000130291801518681
2.91292639138241	0.000286407118171577	0.000130291801518681
2.92190305206463	0.000171844270902946	0.000104233441214945
2.93087971274686	0.000171844270902946	0.000130291801518681
2.93985637342908	0.000114562847268631	0.000104233441214945
2.94883303411131	0.000114562847268631	0.000104233441214945
2.95780969479354	0	5.21167206074725e-05
2.96678635547576	5.72814236343154e-05	5.21167206074725e-05
2.97576301615799	0.000114562847268631	5.21167206074725e-05
2.98473967684022	0.000114562847268631	2.60583603037362e-05
2.99371633752244	0.000114562847268631	5.21167206074725e-05
3.00269299820467	0.000114562847268631	5.21167206074725e-05
3.01166965888689	0.000114562847268631	5.21167206074725e-05
3.02064631956912	5.72814236343154e-05	5.21167206074725e-05
3.02962298025135	5.72814236343154e-05	5.21167206074725e-05
3.03859964093357	0.000114562847268631	2.60583603037362e-05
3.0475763016158	0.000171844270902946	2.60583603037362e-05
3.05655296229803	0.000114562847268631	2.60583603037362e-05
3.06552962298025	0.000114562847268631	2.60583603037362e-05
3.07450628366248	0.000171844270902946	2.60583603037362e-05
3.0834829443447	0.000114562847268631	5.21167206074725e-05
3.09245960502693	5.72814236343154e-05	7.81750809112087e-05
3.10143626570916	5.72814236343154e-05	5.21167206074725e-05
3.11041292639138	5.72814236343154e-05	7.81750809112087e-05
3.11938958707361	5.72814236343154e-05	0.000104233441214945
3.12836624775583	5.72814236343154e-05	0.000104233441214945
3.13734290843806	5.72814236343154e-05	0.000104233441214945
3.14631956912029	5.72814236343154e-05	7.81750809112087e-05
3.15529622980251	5.72814236343154e-05	0.000104233441214945
3.16427289048474	0	0.000104233441214945
3.17324955116697	0	7.81750809112087e-05
3.18222621184919	0	7.81750809112087e-05
3.19120287253142	0	5.21167206074725e-05
3.20017953321364	0	7.81750809112087e-05
3.20915619389587	0	7.81750809112087e-05
3.2181328545781	5.72814236343154e-05	5.21167206074725e-05
