0.562570,-9.163088
1.885148,-9.163088
3.207726,-9.163088
4.530305,-9.163088
5.852883,-9.163088
7.175462,-9.163088
8.498040,-9.163088
9.820618,-9.163088
11.143200,-9.163088
12.465770,-9.163088
13.788350,-9.163088
15.110930,-9.163088
16.433510,-9.163088
17.756090,-9.163088
19.078670,-9.163088
20.401250,-9.163088
21.723820,-9.163088
23.046400,-9.163088
24.368980,-9.163088
25.691560,-9.163088
27.014140,-9.163088
28.336710,-9.163088
29.659290,-9.163088
30.981870,-9.163088
32.304450,-9.163088
33.627030,-9.163088
34.949610,-9.163088
36.272190,-9.163088
37.594760,-9.163088
38.917340,-9.163088
40.239920,-9.163088
41.562500,-9.163088
42.885070,-9.163088
44.207650,-9.163088
45.530230,-9.163088
46.852810,-9.163088
48.175390,-9.163088
49.497970,-9.163088
50.820550,-9.163088
52.143120,-9.163088
53.465700,-9.163088
54.788280,-9.163088
56.110860,-9.163088
57.433440,-9.163088
58.756020,-9.163088
60.078590,-9.163088
61.401170,-9.163088
62.723750,-9.163088
64.046330,-9.163088
65.368900,-9.163088
66.691480,-9.163088
68.014060,-9.163088
69.336640,-9.163088
70.659220,-9.163088
71.981800,-9.163088
73.304370,-9.163088
74.626950,-9.163088
75.949530,-9.163088
77.272110,-9.163088
78.594690,-9.163088
79.917270,-9.163088
81.239850,-9.163088
82.562420,-9.163088
83.885000,-9.163088
85.207580,-9.163088
86.530160,-9.163088
87.852740,-9.163088
89.175320,-9.163088
90.497890,-9.163088
91.820470,-9.163088
93.143050,-9.163088
94.465630,-9.163088
95.788210,-9.163088
97.110790,-9.163088
98.433360,-9.163088
99.755940,-9.163088
101.078500,-9.163088
102.401100,-9.163088
103.723700,-9.163088
105.046300,-9.163088
106.368800,-9.163088
107.691400,-9.163088
109.014000,-9.163088
110.336600,-9.163088
111.659100,-9.163088
112.981700,-9.163088
114.304300,-9.163088
115.626900,-9.163088
116.949500,-9.163088
118.272000,-9.163088
119.594600,-9.163088
120.917200,-9.163088
122.239800,-9.163088
123.562400,-9.163088
124.884900,-9.163088
126.207500,-9.163088
127.530100,-9.163088
128.852700,-9.163088
130.175200,-9.163088
131.497800,-9.163088
132.820400,-9.163088
134.143000,-9.163088
135.465600,-9.163088
136.788100,-9.163088
138.110700,-9.163088
139.433300,-9.163088
140.755900,-9.163088
142.078400,-9.163088
143.401000,-9.163088
144.723600,-9.163088
146.046200,-9.163088
147.368800,-9.163088
148.691300,-9.163088
150.013900,-9.163088
151.336500,-9.163088
152.659100,-9.163088
153.981700,-9.163088
155.304200,-9.163088
156.626800,-9.163088
157.949400,-9.163088
159.272000,-9.163088
160.594500,-9.163088
161.917100,-9.163088
163.239700,-9.163088
164.562300,-9.163088
165.884900,-9.163088
167.207400,-9.163088
168.530000,-9.163088
169.852600,-9.163088
171.175200,-9.163088
172.497800,-9.163088
173.820300,-9.163088
175.142900,-9.163088
176.465500,-9.163088
177.788100,-9.163088
179.110600,-9.163088
180.433200,-9.163088
181.755800,-9.163088
183.078400,-9.163088
184.401000,-9.163088
185.723500,-9.163088
187.046100,-9.163088
188.368700,-9.163088
189.691300,-9.163088
191.013800,-9.163088
192.336400,-9.163088
193.659000,-9.163088
194.981600,-9.163088
196.304200,-9.163088
197.626700,-9.163088
198.949300,-9.163088
200.271900,-9.163088
201.594500,-9.163088
202.917100,-9.163088
204.239600,-9.163088
205.562200,-9.163088
206.884800,-9.163088
208.207400,-9.163088
209.529900,-9.163088
210.852500,-9.163088
212.175100,-9.163088
213.497700,-9.163088
214.820300,-9.163088
216.142800,-9.163088
217.465400,-9.163088
218.788000,-9.163088
220.110600,-9.163088
