56.840,8.421
131.667,9.220
237.394,8.270
137.114,7.941
118.453,8.841
187.053,0.381
78.560,0.261
96.620,4.151
152.193,8.061
275.333,8.951
82.547,3.601
258.182,9.863
236.072,9.161
103.009,7.987
97.686,4.241
53.444,9.288
135.613,7.501
28.333,3.261
147.656,7.196
67.446,2.021
217.927,7.790
84.360,2.321
133.247,5.170
107.160,9.271
152.993,5.121
145.201,3.425
172.818,7.755
264.105,8.469
188.686,6.325
151.383,8.168
107.267,2.306
33.977,7.087
51.712,5.470
135.899,8.747
109.900,3.089
84.120,3.821
98.898,2.146
35.882,0.350
273.495,7.997
237.933,7.421
151.940,6.641
84.267,9.621
73.989,6.755
96.377,7.667
272.627,6.661
164.480,1.782
147.160,8.551
178.968,7.415
237.872,6.071
39.853,1.051
115.747,7.410
211.933,6.161
149.513,6.641
41.942,5.056
87.627,5.081
140.579,4.670
270.880,9.381
144.076,3.028
109.133,2.633
197.893,1.581
253.987,8.901
116.333,6.487
136.000,6.201
189.553,7.961
110.413,9.101
33.846,5.011
145.618,9.268
186.187,7.513
30.187,8.701
245.447,6.791
46.027,5.091
264.093,6.629
112.660,9.662
199.680,7.591
67.635,0.714
8.641,7.624
18.027,4.041
262.146,8.626
124.680,5.641
119.736,8.732
193.955,2.021
89.187,6.210
207.441,8.852
218.633,3.241
150.642,0.904
123.233,9.241
89.681,8.551
135.674,4.821
233.560,8.061
109.420,1.521
198.895,0.905
15.093,1.801
191.440,7.981
35.186,9.441
87.795,3.234
151.293,5.701
57.360,6.091
77.533,0.391
213.014,7.231
149.954,2.221
71.893,0.461
90.293,3.971
110.256,4.126
193.080,7.071
41.301,0.994
113.021,7.300
19.987,4.201
134.173,8.801
165.421,7.651
7.792,9.221
246.860,2.301
79.651,2.722
29.760,1.512
119.307,1.701
282.574,9.321
31.543,6.251
142.253,8.191
16.160,5.461
19.960,9.281
113.286,2.631
129.520,8.601
241.207,7.239
104.206,9.438
182.693,8.241
155.733,7.001
229.897,8.260
110.573,2.590
132.366,4.551
267.260,8.631
110.680,6.322
89.645,2.865
175.640,6.271
208.627,2.501
109.013,3.921
235.808,6.668
228.440,2.606
166.758,1.241
281.728,7.484
272.260,8.861
222.100,7.210
197.748,8.498
159.125,4.457
114.507,2.610
54.048,3.641
85.600,5.623
55.667,6.501
229.747,4.341
153.286,2.832
107.023,1.147
145.751,1.281
120.657,9.356
3.493,3.772
55.987,3.741
126.253,4.901
13.693,0.634
149.518,9.324
251.331,8.899
81.780,4.040
76.020,7.509
149.346,5.309
144.249,7.921
81.133,1.032
261.393,8.910
243.777,6.541
212.212,0.623
20.993,6.281
104.778,0.586
72.207,7.255
16.526,4.270
133.760,2.889
30.741,2.181
280.093,8.071
272.671,5.369
100.253,4.981
57.992,1.517
55.573,5.241
25.671,8.426
164.619,6.963
47.719,4.438
76.760,0.411
38.387,8.646
142.876,9.269
246.707,6.650
281.232,2.185
115.307,9.241
259.280,7.691
263.987,2.511
187.860,0.721
156.231,4.853
143.800,4.601
247.414,4.601
59.373,0.661
14.627,0.661
247.462,8.735
248.073,7.821
268.312,9.001
99.773,7.781
85.033,1.331
41.160,9.921
18.473,0.649
115.611,5.064
4.394,4.681
4.000,2.631
49.949,8.061
96.429,5.463
80.331,4.853
114.953,8.156
268.218,1.888
49.440,4.081
210.600,9.441
33.880,2.381
98.391,3.613
99.167,5.561
159.101,7.870
257.787,6.481
230.267,1.321
105.751,9.493
228.600,8.326
219.847,6.430
222.044,1.133
145.587,4.521
86.560,0.861
180.813,5.701
120.645,5.301
108.913,5.151
36.040,6.001
115.240,2.410
67.573,7.080
54.960,4.190
174.160,2.091
243.260,5.251
192.982,5.549
217.274,8.161
29.859,2.941
129.053,2.101
59.148,5.906
128.167,6.781
49.320,5.510
12.771,5.867
280.947,8.860
83.845,1.729
11.307,8.651
130.653,1.470
63.226,1.481
26.380,1.670
160.813,7.891
271.220,0.191
76.677,3.097
15.784,2.544
113.453,8.881
254.587,4.702
205.314,3.224
18.733,3.130
122.707,8.621
179.427,8.081
60.484,6.895
22.957,2.015
177.299,2.710
150.840,3.552
80.236,0.874
125.053,4.491
92.623,0.495
260.508,1.607
228.055,6.117
126.546,0.661
187.848,7.389
146.467,0.121
101.674,1.792
215.413,6.912
27.227,1.301
136.520,4.266
212.000,9.421
122.113,9.506
122.720,5.041
122.120,4.161
73.787,7.850
123.000,2.121
243.373,1.622
88.413,7.331
90.018,6.917
93.904,1.486
231.707,8.654
116.555,4.887
61.533,6.361
212.787,8.480
251.600,3.821
279.500,0.911
247.960,0.711
88.566,5.004
280.121,2.921
202.293,5.401
214.682,8.476
45.674,0.134
192.427,1.849
278.413,6.821
169.350,5.367
11.736,2.298
91.987,8.381
167.093,6.001
256.687,1.589
62.267,4.689
119.413,9.701
61.207,1.756
117.097,7.217
27.093,4.601
128.449,5.466
70.010,2.533
5.973,5.432
151.741,4.231
78.067,5.683
272.886,0.230
123.486,5.821
88.708,3.642
156.646,3.833
32.952,0.661
21.853,3.481
274.128,8.735
197.741,5.811
169.188,7.408
144.702,0.643
27.608,2.366
67.967,9.293
14.353,7.201
250.614,4.325
132.880,7.401
269.893,4.781
60.800,4.271
217.460,2.161
184.960,7.661
148.987,3.611
194.067,7.481
68.954,3.761
116.076,8.973
221.160,3.600
70.627,0.589
30.693,5.501
64.150,6.080
21.587,0.391
157.080,7.401
282.136,4.797
243.541,3.440
187.547,5.161
141.787,6.660
153.053,0.971
29.315,5.825
250.533,3.150
245.055,2.436
203.747,3.489
37.680,4.178
149.238,1.535
118.086,0.881
133.560,7.871
213.843,7.264
193.937,5.389
157.040,1.471
38.907,2.890
17.150,8.921
9.169,1.333
168.080,5.681
110.969,0.454
92.259,5.051
88.793,8.605
113.087,0.968
161.053,5.341
249.760,3.240
9.387,9.461
283.095,8.205
37.622,6.429
192.964,4.233
95.347,8.110
45.933,8.161
102.747,6.661
104.726,6.121
117.320,9.490
249.947,5.081
165.359,1.272
273.922,3.699
125.581,7.441
39.806,8.061
5.627,1.241
100.816,1.252
177.389,8.633
215.253,3.751
139.187,4.534
