-0,75	-11,2975657766087	-4,11275321333387
-0,745	-11,2763757978861	-4,09436625275419
-0,74	-11,2829884714558	-4,043121144448
-0,735	-11,2756125874096	-4,00599813812316
-0,73	-11,2334388457839	-3,96460449023307
-0,725	-11,1928181599212	-3,93146080720575
-0,72	-11,1422710778176	-3,89508302164734
-0,715	-11,0799734183341	-3,86156864475772
-0,71	-11,0021047716241	-3,8155400487806
-0,705	-10,9126046179919	-3,7701068908233
-0,7	-10,8084283486007	-3,70954808939739
-0,695	-10,6749780688712	-3,64908206131431
-0,69	-10,5054054497863	-3,58074280771719
-0,685	-10,3044555294281	-3,50426034906488
-0,68	-10,0851983229073	-3,41947829452473
-0,675	-9,85960113255302	-3,32243384438228
-0,67	-9,62324175185095	-3,21912478060052
-0,665	-9,37412224997672	-3,13087827204249
-0,66	-9,10719546537355	-3,03626095143368
-0,655	-8,84049754838652	-2,94777994663606
-0,65	-8,5936153879158	-2,85626024472777
-0,645	-8,3844899359435	-2,76676834102256
-0,64	-8,20293146591122	-2,68386087586155
-0,635	-8,03131469345147	-2,60033093581796
-0,63	-7,85749063175418	-2,51318705960542
-0,625	-7,68049190724176	-2,41502085052751
-0,62	-7,4981976426204	-2,30793442683598
-0,615	-7,31057661970098	-2,17977151400675
-0,61	-7,10909681007124	-2,05283397369199
-0,605	-6,885339643637	-1,91742988187299
-0,6	-6,63963636329202	-1,78333364791947
-0,595	-6,37967930966504	-1,63659358569971
-0,59	-6,11071635256549	-1,48301576331384
-0,585	-5,83634856258051	-1,33058841400808
-0,58	-5,55293722549145	-1,19621153557402
-0,575	-5,2682299243081	-1,06107768505337
-0,57	-4,98896860639332	-0,952133755198858
-0,565	-4,71608830377299	-0,84529930684734
-0,56	-4,45931298541066	-0,751541207095564
-0,555	-4,2194815942099	-0,659930782402528
-0,55	-4,00157752276957	-0,574308548392907
-0,545	-3,80722095319937	-0,499061714838098
-0,54	-3,63518780972003	-0,433372771275231
-0,535	-3,48915461370523	-0,370398971547074
-0,53	-3,36361440506543	-0,321356888438066
-0,525	-3,24848133726543	-0,273800976346239
-0,52	-3,13701309845772	-0,231457179209437
-0,515	-3,02857613648497	-0,197802719719043
-0,51	-2,92060011301483	-0,168806999481845
-0,505	-2,81308059075957	-0,147573142839183
-0,5	-2,70701873864962	-0,127674978461217
-0,495	-2,59562896667479	-0,115462549017894
-0,49	-2,48260154280316	-0,103497486581478
-0,485	-2,37118777532212	-0,0916453588136058
-0,48	-2,26996561825669	-0,0838463877208817
-0,475	-2,1872418476173	-0,0762027020029847
-0,47	-2,12150758556492	-0,0645765368906712
-0,465	-2,0662773243985	-0,0547349363266258
-0,46	-2,01134583437463	-0,0448052263772751
-0,455	-1,94742885409321	-0,0392515090551616
-0,45	-1,87685201766281	-0,0337664612374492
-0,445	-1,80161918228892	-0,028322333352259
-0,44	-1,7250299904126	-0,0230011616226915
-0,435	-1,64456357732878	-0,0176709212426518
-0,43	-1,55725182529293	-0,0123651946253574
-0,425	-1,46215152820388	-0,00741851256192044
-0,42	-1,36325923079717	-0,00794207954017856
-0,415	-1,26540534150484	-0,00865520114385893
-0,41	-1,17643392393581	-0,00960767555216724
-0,405	-1,1013796704384	-0,0106887315993586
-0,4	-1,04058830415708	-0,0119512722169825
-0,395	-0,991149839821922	-0,0150722303779742
-0,39	-0,949599499562082	-0,0182250520230715
-0,385	-0,912431170632012	-0,0239730233322715
-0,38	-0,878110381338356	-0,0297886784909072
-0,375	-0,844812105881595	-0,0330198228387603
-0,37	-0,812504147406203	-0,0363103743497938
-0,365	-0,780097038359772	-0,0396468330238208
-0,36	-0,745576344082811	-0,0430839578886389
-0,355	-0,708354334175905	-0,0465307456216923
-0,35	-0,668568131451548	-0,0482249810960207
-0,345	-0,629556206672025	-0,050017869699117
-0,34	-0,593314851952161	-0,0493401365038043
-0,335	-0,561213320750218	-0,0486376406312582
-0,33	-0,53168409979629	-0,0478887386765254
-0,325	-0,504756845532843	-0,0471044969120047
-0,32	-0,479156064487112	-0,0463389418274792
-0,315	-0,45578167150794	-0,0455205801862146
-0,31	-0,434302953018733	-0,0447342953041286
-0,305	-0,414196662413925	-0,0439956169880621
-0,3	-0,394275799397771	-0,0434448510097049
-0,295	-0,374419752144549	-0,0434898520407437
-0,29	-0,353873877771954	-0,0435660851472466
-0,285	-0,334091212348603	-0,0436542456749512
-0,28	-0,314116516458879	-0,0437619058615201
-0,275	-0,295097903864795	-0,0439010311599929
-0,27	-0,277210030250804	-0,0440579647045771
-0,265	-0,260875505747079	-0,0442187629626975
-0,26	-0,245896768544791	-0,0443496179158849
-0,255	-0,231540471394021	-0,0443124719572022
-0,25	-0,217403176490124	-0,0436793140767613
-0,245	-0,204553085265891	-0,0430289008351964
-0,24	-0,19346243054755	-0,0424743566735379
-0,235	-0,184624939888942	-0,0461154733438312
-0,23	-0,177452753182662	-0,0497326304362421
-0,225	-0,171644183523589	-0,0533538100465944
-0,22	-0,166197574842545	-0,0569286801312736
-0,215	-0,158720673651336	-0,0606458518437863
-0,21	-0,150009706567815	-0,0643658546056721
-0,205	-0,140262619143598	-0,0681082507819699
-0,2	-0,130969023965043	-0,0718603831343492
-0,195	-0,122339889368957	-0,0756320784737508
-0,19	-0,11372292625616	-0,0752487145840261
-0,185	-0,105134937251428	-0,0748744731568188
-0,18	-0,0965754755051298	-0,0745084311082246
-0,175	-0,0886553178787017	-0,0758444916173626
-0,17	-0,082829378537037	-0,0770514541109604
-0,165	-0,0799721402345648	-0,0782587765419144
-0,16	-0,0806402426974522	-0,0794838337946568
