-0,7	-1,14137267948146	-0,928148433654756
-0,695	-1,10152782691632	-0,927248178791695
-0,69	-1,07664533047382	-0,913456405141148
-0,685	-1,06990726068781	-0,896807267403517
-0,68	-1,05510773310282	-0,885681087966696
-0,675	-1,03414397377297	-0,872259847215807
-0,67	-1,01370163539753	-0,858205586999399
-0,665	-0,997756742463063	-0,843058717921656
-0,66	-0,978401362026912	-0,827048356014916
-0,655	-0,952773355181175	-0,80729021338049
-0,65	-0,919126438931293	-0,784007533195316
-0,645	-0,883029515759905	-0,760630726438719
-0,64	-0,845974187032485	-0,736291804313945
-0,635	-0,808869357485736	-0,708727994811368
-0,63	-0,770545063333874	-0,684147658689096
-0,625	-0,733124069591651	-0,655522749886293
-0,62	-0,696665442933998	-0,625828109804191
-0,615	-0,661997935605338	-0,599429882463681
-0,61	-0,627223148836972	-0,582188098161217
-0,605	-0,593716567527254	-0,567079900432347
-0,6	-0,559466773571024	-0,543845134142983
-0,595	-0,522642922521572	-0,511932932507963
-0,59	-0,485610982181923	-0,4763596606891
-0,585	-0,450795131181411	-0,440450858023398
-0,58	-0,417706610013597	-0,407576877400736
-0,575	-0,38608587547757	-0,371659187916963
-0,57	-0,355925476636503	-0,328990301740441
-0,565	-0,328137197256165	-0,286788841192505
-0,56	-0,303809201405485	-0,245012371302701
-0,555	-0,283703228502364	-0,207451602959803
-0,55	-0,269698264438792	-0,179058586177473
-0,545	-0,258964808107005	-0,155348008045943
-0,54	-0,246968145728335	-0,130614257012622
-0,535	-0,232378364075988	-0,107070516031582
-0,53	-0,215827551348823	-0,0882662038826078
-0,525	-0,200668725233079	-0,073462554059946
-0,52	-0,188458265824193	-0,0595767663012711
-0,515	-0,176594655342365	-0,0464331513400407
-0,51	-0,162540237507139	-0,0380838940321734
-0,505	-0,146540258611384	-0,030437827104664
-0,5	-0,131703953055307	-0,0252016701675795
-0,495	-0,120106179541128	-0,0224066548266829
-0,49	-0,110997432341093	-0,0200187927363815
-0,485	-0,103116130696473	-0,0180751244419239
-0,48	-0,0954829611729233	-0,0164841723830951
-0,475	-0,0879394230270757	-0,0151485268143252
-0,47	-0,0814923512041384	-0,0140905949446419
-0,465	-0,0773157357537617	-0,013151555829078
-0,46	-0,0749385221936637	-0,0121787247529828
-0,455	-0,0729778099271349	-0,0111884186909691
-0,45	-0,0711351211433525	-0,0102100533748721
-0,445	-0,0694578312869803	-0,00935156986496639
-0,44	-0,0680356893359589	-0,00856442175095522
-0,435	-0,0668553578294322	-0,00786375441126817
-0,43	-0,0657619724753459	-0,00721030591968427
-0,425	-0,0646878744346076	-0,00661098038852855
-0,42	-0,0636219491516948	-0,00601671549314091
-0,415	-0,0626003467406848	-0,00551143022784033
-0,41	-0,0616532246310731	-0,00509052575859077
-0,405	-0,0608091244277025	-0,00480415357795752
-0,4	-0,0600525667304674	-0,00455349352991272
-0,395	-0,0593484106956706	-0,00431632970309129
-0,39	-0,058666630604086	-0,0040775679667316
-0,385	-0,058028804740673	-0,00387237640979408
-0,38	-0,0574317670896334	-0,00369020183494778
-0,375	-0,0568882763356106	-0,0035298526137412
-0,37	-0,0563939982785266	-0,00339652511823872
-0,365	-0,055931394838036	-0,00324838320174878
-0,36	-0,0554816620237923	-0,00311140216119718
-0,355	-0,0549407977487491	-0,00295178718991058
-0,35	-0,0529474360336573	-0,00279471940313961
-0,345	-0,0497632098553729	-0,00269958673096872
-0,34	-0,0473226307727374	-0,00261222646336448
-0,335	-0,0463349429088355	-0,00252734867582605
-0,33	-0,0458887167109753	-0,00244792289677338
-0,325	-0,0454431249321358	-0,00236743310598451
-0,32	-0,0450066559693814	-0,00232641982116553
-0,315	-0,0445862756971885	-0,0022865290450181
-0,31	-0,0442849037352005	-0,0022745783477555
-0,305	-0,0454689220668607	-0,00226720077138219
-0,3	-0,0478773288127699	-0,00225731316273144
-0,295	-0,0495694684182455	-0,00224421921059748
-0,29	-0,0498332761435773	-0,00223413292338591
-0,285	-0,049584402390206	-0,00223790539615869
-0,28	-0,0493736449128256	-0,00224286894816159
-0,275	-0,0491971975308367	-0,00224841248078554
-0,27	-0,0499448074613631	-0,0022574733941917
-0,265	-0,0521769718697954	-0,00226858137468332
-0,26	-0,0557982627686551	-0,00228042004296877
-0,255	-0,0594281354502532	-0,00228236955771126
