77.676,5.420
133.790,5.051
222.290,0.828
50.781,3.500
75.977,1.125
116.762,4.570
37.667,5.700
256.829,0.555
205.635,2.123
149.239,-0.729
180.895,4.481
76.277,5.980
268.623,-3.996
78.715,4.280
300.095,3.802
285.455,4.266
25.148,0.908
61.181,1.245
61.150,-4.415
293.320,1.433
119.124,4.420
155.143,2.990
213.185,-3.055
120.326,5.077
214.862,0.048
82.371,3.494
208.908,-3.974
258.320,2.545
175.009,3.037
177.506,-2.775
211.947,-2.665
191.873,2.192
70.428,-1.748
247.048,4.010
120.217,-4.141
139.557,1.365
224.067,2.419
55.943,-3.950
223.657,5.640
77.676,6.690
31.590,-3.645
202.941,6.160
289.891,-0.215
226.967,-3.210
48.469,4.605
207.910,2.619
66.624,3.801
95.490,-4.015
147.835,5.286
52.686,-2.365
236.000,6.169
146.571,-1.230
48.531,1.186
101.302,2.643
157.295,-2.955
298.575,-2.165
247.724,2.766
298.243,2.241
20.761,4.600
143.272,-1.883
73.514,5.660
63.781,3.989
84.354,0.742
92.705,2.130
313.196,-3.759
194.059,-4.079
305.309,-1.375
90.819,4.000
93.934,2.392
86.627,4.627
146.784,-2.704
248.183,-3.150
151.400,4.620
78.609,-2.926
45.921,-3.125
53.329,0.790
89.714,3.540
271.804,-1.818
275.676,-1.699
32.187,-0.621
77.050,-0.950
148.900,1.795
83.748,3.586
236.123,7.660
23.099,3.753
205.372,7.940
161.044,5.736
289.866,2.550
202.173,0.227
140.571,3.940
118.466,6.860
127.989,-0.752
249.217,-2.134
224.368,9.246
78.051,-0.408
81.670,1.228
28.324,0.944
73.463,1.955
276.168,0.425
7.733,-2.335
54.308,-0.382
164.528,6.419
161.382,-3.500
289.990,1.220
14.990,-0.090
138.990,5.980
27.135,5.886
6.502,-2.333
272.837,0.876
82.904,0.970
252.295,5.641
91.409,0.035
185.867,4.020
84.169,2.207
163.654,-0.040
236.457,9.120
249.249,-3.669
173.810,3.660
215.698,2.031
182.044,3.800
191.886,4.220
9.999,-1.321
253.457,0.895
125.700,-2.442
8.201,6.684
130.728,-3.649
224.765,-4.428
199.684,-2.525
172.806,2.749
74.848,1.210
121.343,5.500
258.024,0.221
228.034,-0.201
252.751,-2.747
268.190,4.889
159.673,1.140
250.971,5.320
90.286,5.429
114.895,6.580
247.255,-2.464
117.973,5.244
152.870,-3.495
110.533,-3.746
205.539,0.735
116.696,-0.994
234.308,-2.724
141.839,-1.509
176.238,3.968
126.565,1.691
243.794,6.954
301.271,-1.696
59.649,5.311
43.143,3.940
241.248,9.050
144.619,4.200
269.877,6.660
180.384,6.857
137.924,2.297
233.847,2.532
133.575,-4.716
186.643,3.023
137.876,-1.543
174.922,4.332
92.302,0.969
229.977,8.252
255.164,-1.364
31.307,4.427
134.387,3.838
95.322,3.263
307.323,8.669
108.261,-0.378
117.799,-0.235
51.075,-2.455
191.993,6.925
209.355,-0.287
54.776,0.880
103.451,0.898
102.623,-0.201
257.471,-2.175
234.838,6.960
162.095,5.530
211.162,5.750
45.621,3.021
132.118,-2.925
112.724,5.591
266.990,-0.704
285.810,8.860
88.909,0.810
130.036,2.415
229.476,-2.280
273.401,-0.242
286.751,9.000
118.975,-1.049
288.462,-1.995
140.578,0.603
274.278,2.217
154.781,4.430
38.076,3.580
114.922,-0.834
85.162,4.850
18.723,2.148
127.551,5.500
105.546,2.178
219.391,0.708
36.152,5.700
248.964,2.344
172.152,3.829
277.101,2.435
94.743,4.854
190.291,2.030
28.430,-2.831
119.048,5.640
103.426,6.872
119.003,3.146
69.930,5.918
244.552,7.900
7.412,0.312
32.433,6.633
162.229,-2.350
77.144,0.517
60.346,-0.001
187.219,-1.355
3.586,-2.995
32.486,4.000
183.467,3.631
265.600,8.980
83.190,-3.875
251.486,0.770
269.312,7.891
168.975,-4.438
214.413,1.282
274.998,-0.461
217.078,0.574
139.970,-4.210
113.667,6.920
121.145,3.015
150.682,-1.393
49.526,-4.391
147.831,1.047
142.296,3.760
237.042,-1.235
63.802,-1.246
231.189,4.084
85.524,0.059
61.878,0.211
295.423,-2.510
100.738,1.314
95.486,5.900
307.878,3.021
87.886,2.563
183.995,5.929
215.878,0.922
145.543,2.445
211.119,2.299
180.424,1.919
8.952,3.133
175.448,-1.159
83.956,-2.790
28.362,-1.465
73.498,0.664
189.994,-1.363
0.629,-0.355
161.824,1.330
83.001,-0.325
286.997,-2.319
254.667,-0.205
220.149,-0.353
72.115,1.047
37.476,0.370
19.126,-3.220
28.286,2.265
31.486,5.831
224.441,6.898
109.233,0.701
136.289,-4.389
146.070,-0.057
4.022,0.529
103.901,-0.522
265.861,-1.888
123.607,-0.666
158.606,-0.530
64.203,-0.073
54.676,4.617
165.981,-3.763
24.272,2.451
159.514,-3.191
213.495,-4.375
155.011,-0.286
311.805,3.011
136.892,2.959
139.327,2.735
265.224,1.600
202.517,3.081
57.371,-1.440
139.476,-0.185
39.925,-0.098
11.638,4.700
158.343,3.400
59.533,-2.248
180.952,2.950
79.470,-3.739
92.772,-0.229
55.610,-2.870
118.825,-3.678
39.597,-1.460
269.511,-0.303
14.050,2.318
41.953,-3.267
74.862,5.661
141.603,4.865
275.280,-2.939
80.538,1.640
306.416,-0.619
17.703,1.401
78.958,5.609
39.429,4.220
135.600,3.660
15.717,-1.498
177.181,5.200
49.067,2.593
303.068,2.673
157.462,-0.062
11.548,5.912
122.519,-2.750
173.247,1.035
224.586,-0.665
171.443,4.881
250.905,7.850
62.509,1.400
239.542,-2.268
252.273,1.638
250.269,-3.083
70.733,-2.929
111.886,4.540
74.789,-4.166
303.395,-0.161
268.603,-1.146
153.929,-2.150
285.453,2.868
68.857,4.920
198.695,-3.205
97.027,-1.662
77.097,1.825
83.343,-1.500
107.176,-3.480
150.234,-0.154
32.648,5.331
281.800,1.635
185.562,2.683
217.943,3.940
160.644,-2.222
157.393,-1.563
135.433,1.744
44.621,4.160
75.484,4.666
90.248,1.225
173.800,-4.380
174.580,6.891
198.433,0.090
4.720,3.745
53.690,-1.326
5.910,7.192
189.913,-3.125
89.192,2.346
299.810,5.210
62.971,-2.809
15.784,3.044
101.181,-2.319
223.168,3.382
132.208,2.941
184.127,0.638
165.048,-0.869
208.961,3.210
159.742,3.739
6.383,-1.066
196.117,0.478
67.042,-2.331
192.244,-2.151
82.972,2.200
258.243,1.295
97.219,1.055
106.093,-0.288
47.181,-2.825
293.264,2.925
142.977,-3.992
289.615,-1.459
75.743,2.272
124.829,-4.315
190.876,7.120
229.306,-0.978
302.509,-1.580
75.970,-0.236
93.531,0.895
2.834,0.325
177.537,3.953
283.953,1.174
154.023,-3.743
36.092,0.446
252.307,-0.077
109.146,5.215
212.362,4.811
228.043,-2.750
176.857,-0.388
30.395,-3.797
312.241,-2.695
50.389,2.509
69.686,2.292
254.209,7.057
267.305,0.698
222.507,-0.973
25.866,-0.292
254.047,-1.148
110.558,4.428
149.048,5.740
140.362,5.487
42.428,4.790
52.210,3.869
40.696,2.307
142.611,-2.831
64.523,4.980
43.063,-4.277
42.086,-0.800
178.620,3.560
288.167,-3.296
190.650,4.756
12.830,5.900
288.504,0.356
5.619,4.820
81.836,-0.109
212.295,2.330
99.800,-0.818
243.135,1.177
93.509,-4.163
117.510,-3.085
43.120,2.651
237.274,7.249
62.743,3.360
93.267,6.629
198.349,-4.529
255.252,-3.750
281.401,0.302
71.014,2.202
85.176,-2.859
155.143,-1.694
235.029,8.511
25.455,-1.878
86.724,7.020
127.314,-1.852
57.548,2.310
263.875,-4.126
19.448,6.420
207.390,9.170
210.109,2.924
300.819,6.900
264.263,3.392
121.328,-3.345
259.017,6.778
99.950,2.340
166.248,-0.490
231.268,-4.262
250.438,2.804
96.205,-0.485
291.997,-2.889
29.119,3.133
89.124,-3.725
74.680,-2.771
220.276,2.715
112.394,0.332
247.154,0.550
269.189,-2.385
221.687,-3.175
108.101,6.272
130.807,5.358
121.143,6.580
71.679,-1.320
38.457,4.820
142.910,5.683
200.474,1.983
113.545,2.770
31.836,2.200
210.457,7.800
228.809,8.330
46.006,4.307
70.259,-0.486
95.814,4.563
132.273,-1.381
71.143,3.460
12.289,-0.276
160.284,8.063
16.675,5.439
25.191,-3.609
174.072,2.230
148.065,-0.583
44.396,2.862
253.348,-0.405
91.870,2.940
67.897,5.820
126.305,6.010
107.074,0.232
92.162,-2.495
295.886,3.252
9.628,-0.226
142.885,-0.561
168.560,5.924
55.572,3.251
252.990,3.640
82.646,-2.522
10.528,-3.990
209.105,2.119
225.847,-3.588
25.625,6.030
241.567,1.757
279.599,1.984
304.667,-2.396
177.152,1.412
269.897,4.760
113.753,0.940
40.498,-3.846
