-0,7	-0,538330114896146	-0,899307040004214
-0,695	-0,515582134272321	-0,908411340084391
-0,69	-0,50719587044533	-0,897743525649507
-0,685	-0,509390211210101	-0,885942367805748
-0,68	-0,506734050618483	-0,8760396730051
-0,675	-0,499388495902157	-0,863114388074053
-0,67	-0,495055553348854	-0,847341250277223
-0,665	-0,494330116079953	-0,833034344926728
-0,66	-0,497048922157764	-0,817499901914362
-0,655	-0,497535094957687	-0,806532132552886
-0,65	-0,492443058157349	-0,795117939287173
-0,645	-0,48017956204668	-0,776501538787305
-0,64	-0,468362073408928	-0,745285004738956
-0,635	-0,460613040275435	-0,715922253151908
-0,63	-0,456745864519069	-0,690764673551639
-0,625	-0,450740978892409	-0,662129040291653
-0,62	-0,44129287568922	-0,626628811163382
-0,615	-0,426087875859351	-0,586619094138606
-0,61	-0,41033968229039	-0,537857872289837
-0,605	-0,399094041075057	-0,487657376387678
-0,6	-0,393422798751922	-0,443837976941862
-0,595	-0,386497900841203	-0,408637383343348
-0,59	-0,373512649640124	-0,371146520871095
-0,585	-0,35475437178189	-0,337293199212558
-0,58	-0,337436132675725	-0,305821163380502
-0,575	-0,322109993082982	-0,28053598081906
-0,57	-0,307244452269526	-0,259845711917796
-0,565	-0,29193455535098	-0,242428084452331
-0,56	-0,275330763632934	-0,22565349860409
-0,555	-0,25859354901087	-0,208348301115095
-0,55	-0,244058047798821	-0,194779544100633
-0,545	-0,233105420049725	-0,183872135746788
-0,54	-0,225606155249408	-0,16703239402614
-0,535	-0,217901809693652	-0,146775147460634
-0,53	-0,210295884022614	-0,127292357837677
-0,525	-0,204230555871595	-0,108414559763246
-0,52	-0,199845713875373	-0,0951648072727954
-0,515	-0,194625492459352	-0,0830452782910536
-0,51	-0,187393462589362	-0,0722308702494376
-0,505	-0,177434537851218	-0,0612032586425883
-0,5	-0,165581707714883	-0,050673310527742
-0,495	-0,152549147646729	-0,0431527525680459
-0,49	-0,138093847478169	-0,040247031075807
-0,485	-0,123523302612404	-0,0377635804157639
-0,48	-0,109636921515399	-0,0354740704174245
-0,475	-0,0968871682523506	-0,0335345069271967
-0,47	-0,085924540755439	-0,0318896163295581
-0,465	-0,0770200619514876	-0,0302764464908804
-0,46	-0,0709836396307645	-0,0292984399820997
-0,455	-0,0670255486058749	-0,0284271790248025
-0,45	-0,0644534695172782	-0,0276178326596098
-0,445	-0,063546184265518	-0,0269000642875248
