1	0,0493711858251188
2	0,0493711858251188
3	0,0493711858251188
4	0,0536038787293234
5	0,0587266932663645
6	0,0638495078034055
7	0,0689723223404466
8	0,0705348675243907
9	0,0681358617548641
10	0,0657368559853374
11	0,0633378502158108
12	0,060788060666668
13	0,0571367745153588
14	0,0534854883640495
15	0,0498342022127403
16	0,046182916061431
17	0,0407899622139727
18	0,0348693703424079
19	0,0289487784708431
20	0,0230281865992783
21	0,0181886591699062
22	0,0148757369137212
23	0,0115628146575362
24	0,00824989240135121
25	0,0055912827548231
26	0,0128911946311284
27	0,0201911065074337
28	0,0274910183837389
29	0,0347909302600442
30	0,0410262337284235
31	0,0468240204442141
32	0,0526218071600048
33	0,0584195938757954
34	0,0623845283271891
35	0,0630312011823396
36	0,06367787403749
37	0,0643245468926406
38	0,0649684380021777
39	0,0646554086207466
40	0,0643423792393155
41	0,0640293498578843
42	0,0637163204764532
43	0,0652396775513486
44	0,0677519432301811
45	0,0702642089090137
46	0,0727764745878462
47	0,0752675683995898
48	0,0777085632758402
49	0,0801495581520907
50	0,0825905530283411
51	0,0850315479045916
52	0,0840515259483234
53	0,0828691155916582
54	0,0816867052349929
55	0,0805042948783277
56	0,0779694720710328
57	0,0744995905427382
58	0,0710297090144436
59	0,0675598274861489
60	0,0642847883392861
61	0,0616325146344554
62	0,0589802409296248
63	0,0563279672247941
64	0,0536756935199634
65	0,0486142670273975
66	0,043240985064255
67	0,0378677031011125
68	0,03249442113797
69	0,0278737486322501
70	0,0239138931401979
71	0,0199540376481457
72	0,0159941821560934
73	0,0128464852629582
74	0,0134098429101624
75	0,0139732005573666
76	0,0145365582045709
77	0,0150999158517751
78	0,0150490777144859
79	0,0148694284256534
80	0,014689779136821
81	0,0145101298479885
82	0,0116401740775821
83	0,00578138434930989
84	-7,74053789622253e-05
85	-0,00593619510723437
86	-0,0119108896433034
87	-0,0187291637240576
88	-0,0255474378048118
89	-0,0323657118855661
90	-0,0391839859663203
91	-0,0426798850607087
92	-0,0451714792086982
93	-0,0476630733566877
94	-0,0501546675046772
95	-0,052815774949699
96	-0,055715871502185
97	-0,058615968054671
98	-0,0615160646071569
99	-0,0644625946197404
100	-0,0681110789476619
101	-0,0717595632755835
102	-0,075408047603505
103	-0,0790565319314266
104	-0,0829041244244291
105	-0,086833388218464
106	-0,0907626520124988
107	-0,0946919158065337
108	-0,0990371148780937
109	-0,104134052702832
110	-0,10923099052757
111	-0,114327928352309
112	-0,119424622691038
113	-0,124447558160761
114	-0,129470493630484
115	-0,134493429100207
116	-0,13951636456993
117	-0,14447436007869
118	-0,149397445078443
119	-0,154320530078196
120	-0,159243615077949
121	-0,164319095478538
122	-0,169754513186134
123	-0,175189930893729
124	-0,180625348601324
125	-0,18606076630892
126	-0,187956367230498
127	-0,189644106305473
128	-0,191331845380449
129	-0,193019584455424
130	-0,192703352284334
131	-0,191003817397973
132	-0,189304282511611
133	-0,18760474762525
134	-0,186046317159683
135	-0,184937920419513
136	-0,183829523679343
137	-0,182721126939172
138	-0,181612730199002
139	-0,180467307371598
140	-0,179317110153535
141	-0,178166912935472
142	-0,177016715717409
143	-0,176984923303933
144	-0,17793358485249
145	-0,178882246401048
146	-0,179830907949605
147	-0,181130402432232
148	-0,184028729807254
149	-0,186927057182277
150	-0,189825384557299
151	-0,192723711932322
152	-0,191501364394258
153	-0,189417176351497
154	-0,187332988308735
155	-0,185248800265974
156	-0,182510922391875
157	-0,179047958622574
158	-0,175584994853273
159	-0,172122031083971
160	-0,169077049967064
161	-0,169063051005653
162	-0,169049052044243
163	-0,169035053082832
164	-0,169021054121421
165	-0,167309318599887
166	-0,165085509585456
167	-0,162861700571024
168	-0,160637891556593
169	-0,157316056466257
170	-0,152448659587071
171	-0,147581262707886
172	-0,142713865828701
173	-0,137885901259981
174	-0,133650064535228
175	-0,129414227810475
176	-0,125178391085722
177	-0,120942554360969
178	-0,115173436749962
179	-0,108776583075552
180	-0,102379729401143
181	-0,095982875726734
182	-0,0899637994727118
183	-0,0846263326109656
184	-0,0792888657492192
185	-0,073951398887473
186	-0,0686212085687794
187	-0,0652600198361434
188	-0,0618988311035073
189	-0,0585376423708713
190	-0,0551764536382353
191	-0,052989217696343
192	-0,0514319903666015
193	-0,04987476303686
194	-0,0483175357071185
195	-0,0465101645171964
196	-0,0441130933223299
197	-0,0417160221274636
198	-0,0393189509325971
199	-0,0369218797377308
200	-0,0319713338098686
201	-0,0268719657349914
202	-0,0217725976601143
203	-0,0166732295852371
204	-0,0114997835630903
205	-0,00627528580753334
206	-0,0010507880519765
207	0,0041737097035805
208	0,00824007288984041
209	0,0086206690146387
210	0,009001265139437
211	0,00938186126423529
212	0,00976245738903359
213	0,0074935540761184
214	0,00488432874384348
215	0,00227510341156856
216	-0,000334121920706282
217	-0,00377766008266495
218	-0,00795145178351803
219	-0,0121252434843712
220	-0,0162990351852243
221	-0,0194725486777633
222	-0,0180996195579696
223	-0,0167266904381759
224	-0,0153537613183821
225	-0,0139808321985884
226	-0,00430768191723815
227	0,0070967112365703
228	0,0185011043903791
229	0,0299054975441879
230	0,0406450159132324
231	0,0506481994537818
232	0,0606513829943308
233	0,0706545665348802
234	0,0794231997734085
235	0,0792723661713712
236	0,0791215325693338
237	0,0789706989672964
238	0,078819865365259
239	0,0784745778771803
240	0,0780707679344054
241	0,0776669579916304
242	0,0772631480488554
243	0,0792341032521545
244	0,0845423485363692
245	0,0898505938205841
246	0,0951588391047987
247	0,100170384777748
248	0,100756222907598
249	0,101342061037448
250	0,101927899167297
251	0,102513737297147
252	0,101126580191886
253	0,0989331991453755
254	0,0967398180988643
255	0,0945464370523532
256	0,0928099765478408
257	0,0918965144652564
258	0,090983052382672
259	0,0900695903000876
260	0,0891605875211595
261	0,089341798730363
262	0,0895230099395665
263	0,08970422114877
264	0,0898854323579735
265	0,0875056318360782
266	0,0837538167282129
267	0,0800020016203477
268	0,0762501865124824
269	0,0713942429754569
270	0,0639402478312826
271	0,0564862526871082
272	0,0490322575429339
273	0,0415782623987594
274	0,0356763989759925
275	0,029864316604153
276	0,0240522342323133
277	0,0182401518604739
278	0,0145599090053151
279	0,0123464687163148
280	0,0101330284273144
281	0,00791958813831389
282	0,00577520779599253
283	0,00385013853066171
284	0,00192506926533079
285	0
286	-0,00192506926533081
287	-0,00446034470687506
288	-0,00707369548138376
289	-0,00968704625589228
290	-0,0123003970304008
291	-0,0134936122645911
292	-0,0134457724677307
293	-0,0133979326708704
294	-0,01335009287401
295	-0,0130137178576161
296	-0,0113693665404498
297	-0,00972501522328353
298	-0,00808066390611714
299	-0,00643631258895083
300	-0,00615317242481989
301	-0,00615317242481989
