0,87	0,000572737686139748	0,00477630950485591
0,89	0,000572737686139748	0,00907498805922624
0,91	0,000859106529209622	0,0138512975640822
0,93	0,00200458190148912	0,0192644483362522
0,95	0,00257731958762887	0,0259512816430505
0,97	0,00343642611683849	0,0332749562171629
0,99	0,00458190148911798	0,0407578411081038
1,01	0,00601374570446735	0,0519025632861009
1,03	0,00715922107674685	0,0603407100780131
1,05	0,00744558991981672	0,0718038528896673
1,07	0,00916380297823597	0,0862919917210635
1,09	0,0120274914089347	0,102213023403917
1,11	0,0157502863688431	0,113039324948257
1,13	0,0214776632302405	0,132781404234994
1,15	0,0366552119129439	0,151568221620761
1,17	0,0535509736540664	0,172106352491641
1,19	0,084192439862543	0,191530011144722
1,21	0,126002290950745	0,216366820569973
1,23	0,183276059564719	0,24056678872791
1,25	0,256872852233677	0,26763254258876
1,27	0,337342497136312	0,292787772647668
1,29	0,422680412371134	0,324470625696545
1,31	0,512886597938144	0,355835058111766
1,33	0,597651775486827	0,384970546091387
1,35	0,673253150057274	0,412195510269065
1,37	0,737399770904925	0,440694156981372
1,39	0,785509736540664	0,473809902881707
1,41	0,829896907216495	0,505174335296927
1,43	0,864833906071019	0,539882184365547
1,45	0,88717067583047	0,574430823117338
1,47	0,900916380297824	0,602770259512816
1,49	0,912371134020618	0,638911001432893
1,51	0,919530355097365	0,668364910046171
1,53	0,923825887743413	0,699092501194077
1,55	0,929553264604811	0,728705620124184
1,57	0,934421534936999	0,756089794618691
1,59	0,937285223367697	0,778379238974686
1,61	0,940435280641466	0,79843973889508
1,63	0,941294387170676	0,821843655468874
1,65	0,942726231386025	0,838401528419042
1,67	0,944730813287514	0,859735710874065
1,69	0,945876288659794	0,874064639388632
1,71	0,947021764032073	0,893010667091228
1,73	0,947880870561283	0,90686196465531
1,75	0,949312714776632	0,918165897150135
1,77	0,951030927835051	0,926922464575704
1,79	0,951603665521191	0,935519821684445
